Female,DeerYear,ReprodStatus,Calf,Fecundity,SeenInRut,Age
COC72,1975,Naïve,,0,0,3
COC72,1976,Naïve,MYT76,1,0,4
COC72,1977,Winter yeld,,0,-1,5
COC72,1978,True yeld,MYT78,1,-1,6
COC72,1979,Milk,,0,-1,7
COC72,1980,True yeld,MYT80,1,-1,8
COC72,1981,Milk,,0,-1,9
COC72,1982,True yeld,MYT82,1,-1,10
COC72,1983,Milk,,0,-1,11
COC72,1984,True yeld,MYT84,1,0,12
COC75,1975,Naïve,,0,0,0
COC75,1976,Naïve,,0,0,1
COC75,1977,Naïve,,0,-1,2
COC75,1978,Naïve,,0,0,3
COC75,1979,Naïve,CAR79,1,0,4
COC75,1980,Milk,,0,-1,5
COC75,1981,True yeld,CAR81,1,-1,6
COC75,1982,Milk,,0,-1,7
COC75,1983,True yeld,CAR83,1,-1,8
COC75,1984,Summer yeld,CAR84,1,-1,9
COC75,1985,Milk,CAR85,1,0,10
COC76,1976,Naïve,,0,0,0
COC76,1977,Naïve,,0,0,1
COC76,1978,Naïve,,0,-1,2
COC76,1979,Naïve,,0,-1,3
COC76,1980,Naïve,,0,-1,4
COC76,1981,Naïve,OST81,1,-1,5
COC76,1982,Milk,,0,0,6
COC76,1983,True yeld,OST83,1,-1,7
COC76,1984,Milk,,0,0,8
COC76,1985,True yeld,OST85,1,0,9
COCKL,1969,Naïve,,0,0,0
COCKL,1970,Naïve,,0,0,1
COCKL,1971,Naïve,,0,0,2
COCKL,1972,Naïve,COC72,1,-1,3
COCKL,1973,Milk,,0,0,4
COCKL,1974,True yeld,COC74,1,-1,5
COCKL,1975,Milk,COC75,1,-1,6
COCKL,1976,Milk,COC76,1,0,7
COCKL,1977,Milk,COC77,1,-1,8
COCKL,1978,Milk,,0,-1,9
COCKL,1979,True yeld,COC79,1,-1,10
COCKL,1980,Milk,,0,-1,11
COCKL,1981,True yeld,COC81,1,-1,12
COCKL,1982,Milk,,0,-1,13
COCKL,1983,True yeld,COC83,1,-1,14
COCKL,1984,Milk,,0,0,15
COCKL,1985,True yeld,,0,0,16
COF01,2001,Naïve,,0,0,0
COF01,2002,Naïve,,0,0,1
COF01,2003,Naïve,,0,-1,2
COF01,2004,Naïve,ARB04,1,-1,3
COF01,2005,Milk,,0,-1,4
COF01,2006,True yeld,ARB06,1,-1,5
COF01,2007,Milk,,0,-1,6
COF01,2008,True yeld,ARB08,1,-1,7
COF01,2009,Winter yeld,ARB09,1,-1,8
COF01,2010,Summer yeld,ARB10,1,-1,9
COF01,2011,Summer yeld,ARB11,1,-1,10
COF01,2012,Milk,,0,-1,11
COF01,2013,True yeld,ARB13,1,-1,12
COI77,1977,Naïve,,0,0,0
COI77,1978,Naïve,,0,0,1
COI77,1979,Naïve,,0,-1,2
COI77,1980,Naïve,,0,-1,3
COI77,1981,Naïve,COP81,1,-1,4
COI77,1982,Milk,,0,0,5
COI77,1983,True yeld,COP83,1,0,6
COI77,1984,Milk,,0,-1,7
COI77,1985,True yeld,COP85,1,0,8
COI77,1986,Winter yeld,,0,-1,9
COI77,1987,True yeld,COP87,1,0,10
COI81,1981,Naïve,,0,0,0
COI81,1982,Naïve,,0,0,1
COI81,1983,Naïve,,0,-1,2
COI81,1984,Naïve,,0,0,3
COI81,1985,Naïve,,0,0,4
COI81,1986,Naïve,,0,0,5
COI81,1987,Naïve,FLO87,1,-1,6
COI81,1988,Milk,,0,0,7
COI83,1983,Naïve,,0,0,0
COI83,1984,Naïve,,0,0,1
COI83,1985,Naïve,,0,0,2
COI83,1986,Naïve,,0,-1,3
COI83,1987,Naïve,MON87,1,0,4
COI83,1988,Summer yeld,,0,0,5
COI83,1989,True yeld,MON89,1,0,6
COI83,1990,Milk,,0,0,7
COINH,1972,Naïve,,0,0,0
COINH,1973,Naïve,,0,0,1
COINH,1974,Naïve,,0,0,2
COINH,1975,Naïve,,0,0,3
COINH,1976,Naïve,,0,0,4
COINH,1977,Naïve,COI77,1,-1,5
COINH,1978,Milk,,0,-1,6
COINH,1979,True yeld,COI79,1,-1,7
COINH,1980,Summer yeld,,0,-1,8
COINH,1981,True yeld,COI81,1,0,9
COINH,1982,Milk,,0,0,10
COINH,1983,True yeld,COI83,1,-1,11
COINH,1984,Milk,,0,0,12
COINH,1985,True yeld,COI85,1,0,13
COL72,1972,Naïve,,0,0,0
COL72,1973,Naïve,,0,0,1
COL72,1974,Naïve,,0,-1,2
COL72,1975,Naïve,CLC75,1,-1,3
COL72,1976,Milk,CLC76,1,-1,4
COL72,1977,Summer yeld,CLC77,1,-1,5
COL72,1978,Milk,CLC78,1,-1,6
COL72,1979,Milk,CLC79,1,-1,7
COL72,1980,Milk,CLC80,1,-1,8
COL72,1981,Milk,CLC81,1,-1,9
COL72,1982,Summer yeld,CLC82,1,-1,10
COL72,1983,Milk,CLC83,1,-1,11
COL72,1984,Milk,,0,-1,12
COL72,1985,True yeld,CLC85,1,-1,13
COL72,1986,Milk,CLC86,1,-1,14
COL72,1987,Summer yeld,CLC87,1,-1,15
COL72,1988,Summer yeld,,0,-1,16
COL72,1989,True yeld,CLC89,1,-1,17
COL72,1990,Summer yeld,CLC90,1,-1,18
COL72,1991,Summer yeld,,0,-1,19
COL74,1974,Naïve,,0,0,0
COL74,1975,Naïve,,0,0,1
COL74,1976,Naïve,,0,-1,2
COL74,1977,Naïve,COB77,1,-1,3
COL74,1978,Milk,,0,-1,4
COL74,1979,True yeld,COB79,1,-1,5
COL74,1980,Milk,COB80,1,-1,6
COL74,1981,Milk,,0,-1,7
COL74,1982,True yeld,COB82,1,-1,8
COL74,1983,Milk,COB83,1,-1,9
COL74,1984,Milk,COB84,1,-1,10
COL74,1985,Milk,COB85,1,-1,11
COL74,1986,Winter yeld,COB86,1,-1,12
COL74,1987,Milk,COB87,1,0,13
COL74,1988,Summer yeld,COB88,1,-1,14
COL75,1975,Naïve,,0,0,0
COL75,1976,Naïve,,0,0,1
COL75,1977,Naïve,,0,-1,2
COL75,1978,Naïve,COT78,1,-1,3
COL75,1979,Milk,COT79,1,-1,4
COL78,1978,Naïve,,0,0,0
COL78,1979,Naïve,,0,0,1
COL78,1980,Naïve,,0,-1,2
COL78,1981,Naïve,,0,-1,3
COL78,1982,Naïve,MAX82,1,-1,4
COL78,1983,Winter yeld,,0,-1,5
COL78,1984,True yeld,MAX84,1,-1,6
COL78,1985,Milk,MAX85,1,-1,7
COL79,1979,Naïve,,0,0,0
COL79,1980,Naïve,,0,0,1
COL79,1981,Naïve,,0,-1,2
COL79,1982,Naïve,,0,-1,3
COL79,1983,Naïve,MUR83,1,-1,4
COL79,1984,Summer yeld,MUR84,1,-1,5
COL79,1985,Milk,MUR85,1,-1,6
COL79,1986,Milk,,0,-1,7
COL79,1987,True yeld,MUR87,1,-1,8
COL79,1988,Milk,MUR88,1,-1,9
COL80,1980,Naïve,,0,0,0
COL80,1981,Naïve,,0,0,1
COL80,1982,Naïve,,0,-1,2
COL80,1983,Naïve,FAN83,1,-1,3
COL80,1984,Winter yeld,,0,-1,4
COL80,1985,True yeld,FAN85,1,-1,5
COL80,1986,Milk,FAN86,1,-1,6
COL80,1987,Winter yeld,FAN87,1,-1,7
COL80,1988,Milk,FAN88,1,-1,8
COL80,1989,Milk,,0,-1,9
COL80,1990,True yeld,FAN90,1,-1,10
COL80,1991,Milk,,0,-1,11
COL80,1992,True yeld,FAN92,1,-1,12
COL80,1993,Summer yeld,FAN93,1,-1,13
COL80,1994,Milk,FAN94,1,-1,14
COL80,1995,Summer yeld,FAN95,1,-1,15
COL80,1996,Summer yeld,FAN96,1,-1,16
COLLE,1969,Naïve,,0,0,0
COLLE,1970,Naïve,,0,0,1
COLLE,1971,Naïve,,0,-1,2
COLLE,1972,Naïve,COL72,1,-1,3
COLLE,1973,Milk,COL73,1,0,4
COLLE,1974,Milk,COL74,1,-1,5
COLLE,1975,Milk,COL75,1,-1,6
COLLE,1976,Milk,COL76,1,-1,7
COLLE,1977,Milk,,0,-1,8
COLLE,1978,True yeld,COL78,1,-1,9
COLLE,1979,Milk,COL79,1,-1,10
COLLE,1980,Milk,COL80,1,-1,11
COLLE,1981,Milk,,0,-1,12
COLLE,1982,True yeld,COL82,1,-1,13
COM14,2014,Naïve,,0,0,0
COM14,2015,Naïve,,0,0,1
COM14,2016,Naïve,,0,-1,2
COM14,2017,Naïve,UTE17,1,0,3
COM16,2016,Naïve,,0,0,0
COM16,2017,Naïve,,0,0,1
COM18,2018,Naïve,,0,0,0
COM18,2019,Naïve,,0,0,1
COM18,2020,Naïve,,0,-1,2
COM18,2021,Naïve,,0,-1,3
COM18,2022,Naïve,MES22,1,-1,4
COM18,2023,Milk,,0,-1,5
COM19,2019,Naïve,,0,0,0
COM19,2020,Naïve,,0,0,1
COM19,2021,Naïve,,0,-1,2
COM19,2022,Naïve,,0,-1,3
COM20,2020,Naïve,,0,0,0
COM20,2021,Naïve,,0,0,1
COM20,2022,Naïve,,0,-1,2
COM21,2021,Naïve,,0,0,0
COM21,2022,Naïve,,0,0,1
COO95,1995,Naïve,,0,0,0
COO96,1996,Naïve,,0,0,0
COO98,1998,Naïve,,0,0,0
COO98,1999,Naïve,,0,0,1
COP81,1981,Naïve,,0,0,0
COP81,1982,Naïve,,0,0,1
COP85,1985,Naïve,,0,0,0
COQ94,1994,Naïve,,0,0,0
COQ94,1995,Naïve,,0,0,1
COQ94,1996,Naïve,,0,-1,2
COQ94,1997,Naïve,ANT97,1,-1,3
COQ94,1998,Milk,,0,0,4
COQ94,1999,True yeld,,0,0,5
COQ94,2000,True yeld,ANT00,1,0,6
COQ94,2001,Milk,,0,0,7
COQ94,2002,True yeld,,0,-1,8
COQ95,1995,Naïve,,0,0,0
COQ95,1996,Naïve,,0,0,1
COR76,1976,Naïve,,0,0,0
COR81,1981,Naïve,,0,0,0
COR81,1982,Naïve,,0,0,1
COT78,1978,Naïve,,0,0,0
COT78,1979,Naïve,,0,0,1
COT78,1980,Naïve,,0,-1,2
COT78,1981,Naïve,EIF81,1,-1,3
COT79,1979,Naïve,,0,0,0
COT79,1980,Naïve,,0,0,1
COT79,1981,Naïve,,0,-1,2
COT79,1982,Naïve,,0,-1,3
COT79,1983,Naïve,NIC83,1,-1,4
COT79,1984,Milk,NIC84,1,0,5
COU91,1991,Naïve,,0,0,0
COU95,1995,Naïve,,0,0,0
COW79,1979,Naïve,,0,0,0
COW79,1980,Naïve,,0,0,1
COW79,1981,Naïve,,0,-1,2
COW79,1982,Naïve,,0,-1,3
COW79,1983,Naïve,PAR83,1,-1,4
COW79,1984,Milk,,0,-1,5
COW79,1985,True yeld,PAR85,1,0,6
COW79,1986,Summer yeld,PAR86,1,0,7
COW79,1987,Milk,PAR87,1,0,8
COW79,1988,Summer yeld,PAR88,1,0,9
COW79,1989,Summer yeld,PAR89,1,0,10
COW79,1990,Summer yeld,,0,0,11
COW79,1991,True yeld,PAR91,1,0,12
COY75,1975,Naïve,,0,0,0
COY75,1976,Naïve,,0,0,1
COY75,1977,Naïve,,0,-1,2
COY75,1978,Naïve,,0,-1,3
COY75,1979,Naïve,DEC79,1,-1,4
COY75,1980,Milk,,0,-1,5
COY75,1981,True yeld,DEC81,1,-1,6
COYHI,1963,Naïve,,0,0,0
COYHI,1964,Naïve,,0,0,1
COYHI,1965,Naïve,,0,0,2
COYHI,1966,Naïve,,0,0,3
COYHI,1967,Naïve,,0,0,4
COYHI,1968,Naïve,,0,0,5
COYHI,1969,Naïve,,0,0,6
COYHI,1970,Naïve,,0,0,7
COYHI,1971,Naïve,COY71,1,-1,8
COYHI,1972,Milk,COY72,1,-1,9
COYHI,1973,Milk,COY73,1,0,10
COYHI,1974,Milk,COY74,1,-1,11
COYHI,1975,Summer yeld,COY75,1,-1,12
COYHI,1976,Milk,COY76,1,-1,13
COYHI,1977,Milk,,0,-1,14
CPS00,2000,Naïve,,0,0,0
CPS00,2001,Naïve,,0,0,1
CPS00,2002,Naïve,,0,-1,2
CPS97,1997,Naïve,,0,0,0
CPS97,1998,Naïve,,0,0,1
CPS97,1999,Naïve,,0,-1,2
CPS97,2000,Naïve,,0,-1,3
CPS97,2001,Naïve,,0,-1,4
CPS97,2002,Naïve,CAY02,1,-1,5
CPS97,2003,Summer yeld,CAY03,1,-1,6
CPS97,2004,Milk,CAY04,1,0,7
CPS97,2005,Milk,CAY05,1,-1,8
CPS99,1999,Naïve,,0,0,0
CPY08,2008,Naïve,,0,0,0
CPY14,2014,Naïve,,0,0,0
CPY14,2015,Naïve,,0,0,1
CPY14,2016,Naïve,,0,-1,2
CPY14,2017,Naïve,,0,-1,3
CPY14,2018,Naïve,,0,-1,4
CPY14,2019,Naïve,CYP19,1,-1,5
CPY14,2020,Milk,CYP20,1,-1,6
CPY14,2021,Milk,CYP21,1,-1,7
CPY14,2022,Milk,,0,-1,8
CPY14,2023,True yeld,CYP23,1,-1,9
CPY16,2016,Naïve,,0,0,0
CPY16,2017,Naïve,,0,0,1
CPY16,2018,Naïve,,0,-1,2
CPY16,2019,Naïve,,0,-1,3
CPY16,2020,Naïve,AGO20,1,-1,4
CPY16,2021,Winter yeld,AGO21,1,-1,5
CPY16,2022,Winter yeld,AGO22,1,-1,6
CPY16,2023,Winter yeld,AGO23,1,-1,7
CPY20,2020,Naïve,,0,0,0
CRA81,1981,Naïve,,0,0,0
CRA81,1982,Naïve,,0,0,1
CRA81,1983,Naïve,,0,-1,2
CRA81,1984,Naïve,,0,-1,3
CRA81,1985,Naïve,FIS85,1,-1,4
CRA83,1983,Naïve,,0,0,0
CRA85,1985,Naïve,,0,0,0
CRA86,1986,Naïve,,0,0,0
CRA86,1987,Naïve,,0,0,1
CRA87,1987,Naïve,,0,0,0
CRB88,1988,Naïve,,0,0,0
CRB95,1995,Naïve,,0,0,0
CRB95,1996,Naïve,,0,0,1
CRB95,1997,Naïve,,0,-1,2
CRB95,1998,Naïve,,0,-1,3
CRB95,1999,Naïve,,0,-1,4
CRB95,2000,Naïve,,0,-1,5
CRB95,2001,Naïve,WIS01,1,-1,6
CRB95,2002,Milk,WIS02,1,-1,7
CRB95,2003,Milk,WIS03,1,-1,8
CRB95,2004,Milk,WIS04,1,-1,9
CRB95,2005,Milk,WIS05,1,-1,10
CRB95,2006,Milk,WIS06,1,-1,11
CRB95,2007,Milk,,0,-1,12
CRB95,2008,True yeld,WIS08,1,-1,13
CRB95,2009,Milk,,0,-1,14
CRB95,2010,True yeld,WIS10,1,-1,15
CRB97,1997,Naïve,,0,0,0
CRB97,1998,Naïve,,0,0,1
CRB97,1999,Naïve,,0,-1,2
CRB97,2000,Naïve,,0,-1,3
CRB97,2001,Naïve,,0,-1,4
CRB97,2002,Naïve,,0,-1,5
CRB97,2003,Naïve,,0,-1,6
CRB97,2004,Naïve,COA04,1,-1,7
CRB97,2005,Winter yeld,,0,0,8
CRC91,1991,Naïve,,0,0,0
CRC91,1992,Naïve,,0,0,1
CRC91,1993,Naïve,,0,-1,2
CRC91,1994,Naïve,,0,-1,3
CRC91,1995,Naïve,CUM95,1,-1,4
CRC91,1996,Milk,,0,-1,5
CRC91,1997,True yeld,CUM97,1,-1,6
CRC91,1998,Milk,CUM98,1,-1,7
CRC91,1999,Milk,,0,-1,8
CRC91,2000,True yeld,CUM00,1,-1,9
CRC91,2001,Milk,,0,-1,10
CRC91,2002,True yeld,CUM02,1,-1,11
CRD96,1996,Naïve,,0,0,0
CRD96,1997,Naïve,,0,0,1
CRD96,1998,Naïve,,0,0,2
CRD96,1999,Naïve,CNM99,1,0,3
CRE85,1985,Naïve,,0,0,0
CRK83,1983,Naïve,,0,0,0
CRK83,1984,Naïve,,0,0,1
CRK83,1985,Naïve,,0,0,2
CRK83,1986,Naïve,,0,-1,3
CRK83,1987,Naïve,FAD87,1,-1,4
CRK83,1988,Summer yeld,,0,-1,5
CRK83,1989,True yeld,FAD89,1,-1,6
CRM01,2001,Naïve,,0,0,0
CRM01,2002,Naïve,,0,0,1
CRM01,2003,Naïve,,0,-1,2
CRM01,2004,Naïve,,0,-1,3
CRM01,2005,Naïve,AZU05,1,-1,4
CRM01,2006,Milk,,0,-1,5
CRM01,2007,True yeld,AZU07,1,-1,6
CRM01,2008,Milk,AZU08,1,-1,7
CRM01,2009,Milk,AZU09,1,-1,8
CRM01,2010,Summer yeld,AZU10,1,-1,9
CRM01,2011,Summer yeld,AZU11,1,-1,10
CRM01,2012,Summer yeld,AZU12,1,-1,11
CRM01,2013,Milk,AZU13,1,-1,12
CRM03,2003,Naïve,,0,0,0
CRM03,2004,Naïve,,0,0,1
CRM03,2005,Naïve,,0,-1,2
CRM03,2006,Naïve,,0,-1,3
CRM03,2007,Naïve,MLT07,1,-1,4
CRM03,2008,Milk,MLT08,1,0,5
CRM03,2009,Milk,,0,-1,6
CRM03,2010,True yeld,MLT10,1,-1,7
CRM05,2005,Naïve,,0,0,0
CRM05,2006,Naïve,,0,0,1
CRM05,2007,Naïve,,0,-1,2
CRM05,2008,Naïve,,0,-1,3
CRM99,1999,Naïve,,0,0,0
CRM99,2000,Naïve,,0,0,1
CRM99,2001,Naïve,,0,-1,2
CRM99,2002,Naïve,,0,-1,3
CRM99,2003,Naïve,SCT03,1,-1,4
CRM99,2004,Milk,,0,-1,5
CRM99,2005,True yeld,SCT05,1,-1,6
CRM99,2006,Milk,,0,-1,7
CRM99,2007,True yeld,SCT07,1,-1,8
CRM99,2008,Milk,,0,-1,9
CRM99,2009,True yeld,SCT09,1,-1,10
CRM99,2010,Milk,,0,-1,11
CRN89,1989,Naïve,,0,0,0
CRN89,1990,Naïve,,0,0,1
CRN89,1991,Naïve,,0,-1,2
CRN91,1991,Naïve,,0,0,0
CRO88,1988,Naïve,,0,0,0
CRO90,1990,Naïve,,0,0,0
CRO90,1991,Naïve,,0,0,1
CRO90,1992,Naïve,,0,-1,2
CRO90,1993,Naïve,,0,-1,3
CRO90,1994,Naïve,,0,-1,4
CRO90,1995,Naïve,ORC95,1,-1,5
CRO90,1996,Milk,,0,-1,6
CRO90,1997,True yeld,ORC97,1,-1,7
CRO90,1998,Milk,ORC98,1,-1,8
CROTT,1966,Naïve,,0,0,0
CROTT,1967,Naïve,,0,0,1
CROTT,1968,Naïve,,0,0,2
CROTT,1969,Naïve,,0,0,3
CROTT,1970,Naïve,CRT70,1,0,4
CROTT,1971,Winter yeld,CRT71,1,-1,5
CROTT,1972,Milk,CRT72,1,-1,6
CROTT,1973,Milk,CRT73,1,0,7
CROTT,1974,Winter yeld,CRT74,1,-1,8
CROTT,1975,Milk,CRT75,1,-1,9
CROTT,1976,Winter yeld,CRT76,1,-1,10
CROTT,1977,Milk,CRT77,1,-1,11
CROTT,1978,Milk,,0,-1,12
CROTT,1979,True yeld,CRT79,1,-1,13
CROTT,1980,Winter yeld,,0,-1,14
CROTT,1981,True yeld,CRT81,1,-1,15
CRS92,1992,Naïve,,0,0,0
CRS92,1993,Naïve,,0,0,1
CRS92,1994,Naïve,,0,0,2
CRS92,1995,Naïve,,0,0,3
CRT71,1971,Naïve,,0,0,0
CRT71,1972,Naïve,,0,-1,1
CRT71,1973,Naïve,,0,0,2
CRT71,1974,Naïve,LIC74,1,-1,3
CRT71,1975,Milk,,0,-1,4
CRT71,1976,True yeld,LIC76,1,-1,5
CRT71,1977,Milk,LIC77,1,-1,6
CRT71,1978,Summer yeld,LIC78,1,-1,7
CRT71,1979,Winter yeld,LIC79,1,-1,8
CRT74,1974,Naïve,,0,0,0
CRT74,1975,Naïve,,0,0,1
CRT74,1976,Naïve,,0,-1,2
CRT74,1977,Naïve,,0,-1,3
CRT74,1978,Naïve,MOS78,1,-1,4
CRT74,1979,Milk,,0,-1,5
CRT74,1980,True yeld,MOS80,1,-1,6
CRT74,1981,Milk,,0,-1,7
CRT74,1982,True yeld,MOS82,1,-1,8
CRT74,1983,Winter yeld,MOS83,1,-1,9
CRT74,1984,Milk,,0,-1,10
CRT74,1985,True yeld,MOS85,1,-1,11
CRT76,1976,Naïve,,0,0,0
CRT76,1977,Naïve,,0,0,1
CRT76,1978,Naïve,,0,-1,2
CRT76,1979,Naïve,,0,-1,3
CRT76,1980,Naïve,SAF80,1,-1,4
CRT76,1981,Milk,,0,-1,5
CRT76,1982,True yeld,SAF82,1,-1,6
CRT76,1983,Milk,SAF83,1,-1,7
CRT76,1984,Winter yeld,SAF84,1,-1,8
CRT76,1985,Milk,SAF85,1,-1,9
CRT76,1986,Milk,,0,-1,10
CRT76,1987,True yeld,SAF87,1,-1,11
CRT76,1988,Summer yeld,SAF88,1,-1,12
CRT76,1989,Milk,SAF89,1,-1,13
CRT76,1990,Milk,SAF90,1,-1,14
CRT76,1991,Winter yeld,,0,-1,15
CRT76,1992,True yeld,SAF92,1,-1,16
CRX10,2010,Naïve,,0,0,0
CRX14,2014,Naïve,,0,0,0
CRX14,2015,Naïve,,0,0,1
CRX14,2016,Naïve,,0,-1,2
CRX14,2017,Naïve,,0,-1,3
CRX14,2018,Naïve,ALO18,1,-1,4
CRX14,2019,Milk,,0,-1,5
CRX14,2020,True yeld,ALO20,1,-1,6
CRX14,2021,Milk,,0,-1,7
CRX14,2022,True yeld,ALO22,1,-1,8
CRX14,2023,Milk,ALO23,1,-1,9
CRY84,1984,Naïve,,0,0,0
CRY84,1985,Naïve,,0,0,1
CRY84,1986,Naïve,,0,0,2
CRY86,1986,Naïve,,0,0,0
CRY86,1987,Naïve,,0,0,1
CRY88,1988,Naïve,,0,0,0
CRY88,1989,Naïve,,0,0,1
CRY88,1990,Naïve,,0,0,2
CSH11,2011,Naïve,,0,0,0
CSH14,2014,Naïve,,0,0,0
CSH15,2015,Naïve,,0,0,0
CSK97,1997,Naïve,,0,0,0
CSK97,1998,Naïve,,0,0,1
CSK98,1998,Naïve,,0,0,0
CSK98,1999,Naïve,,0,0,1
CSK98,2000,Naïve,,0,-1,2
CSK98,2001,Naïve,,0,-1,3
CSK98,2002,Naïve,GOB02,1,-1,4
CSK98,2003,Winter yeld,,0,-1,5
CSK98,2004,True yeld,GOB04,1,-1,6
CUC84,1984,Naïve,,0,0,0
CUC84,1985,Naïve,,0,0,1
CUC84,1986,Naïve,,0,-1,2
CUC84,1987,Naïve,,0,-1,3
CUC84,1988,Naïve,,0,-1,4
CUC84,1989,Naïve,,0,-1,5
CUC84,1990,Naïve,COU90,1,-1,6
CUC84,1991,Summer yeld,COU91,1,-1,7
CUC84,1992,Winter yeld,,0,-1,8
CUC84,1993,True yeld,,0,-1,9
CUC84,1994,True yeld,COU94,1,-1,10
CUC84,1995,Summer yeld,COU95,1,-1,11
CUC84,1996,Summer yeld,COU96,1,-1,12
CUC91,1991,Naïve,,0,0,0
CUC91,1992,Naïve,,0,0,1
CUC91,1993,Naïve,,0,-1,2
CUC91,1994,Naïve,,0,-1,3
CUC91,1995,Naïve,ZUC95,1,-1,4
CUC91,1996,Milk,ZUC96,1,-1,5
CUC91,1997,Milk,,0,-1,6
CUC91,1998,True yeld,ZUC98,1,-1,7
CUC91,1999,Milk,,0,-1,8
CUC91,2000,True yeld,ZUC00,1,-1,9
CUC91,2001,Summer yeld,ZUC01,1,-1,10
CUC91,2002,Milk,,0,-1,11
CUC91,2003,True yeld,ZUC03,1,-1,12
CUC91,2004,Milk,,0,-1,13
CUC91,2005,True yeld,ZUC05,1,-1,14
CUC91,2006,Summer yeld,ZUC06,1,-1,15
CUC94,1994,Naïve,,0,0,0
CUK86,1986,Naïve,,0,0,0
CUK86,1987,Naïve,,0,0,1
CUK86,1988,Naïve,,0,-1,2
CUK87,1987,Naïve,,0,0,0
CUK87,1988,Naïve,,0,0,1
CUM97,1997,Naïve,,0,0,0
CUM97,1998,Naïve,,0,0,1
CUM97,1999,Naïve,,0,-1,2
CUM97,2000,Naïve,,0,-1,3
CUM98,1998,Naïve,,0,0,0
CUM98,1999,Naïve,,0,0,1
CUM98,2000,Naïve,,0,-1,2
CUM98,2001,Naïve,ORG01,1,-1,3
CUR78,1978,Naïve,,0,0,0
CUR78,1979,Naïve,,0,0,1
CUR78,1980,Naïve,,0,-1,2
CUR78,1981,Naïve,,0,-1,3
CUR78,1982,Naïve,WHA82,1,-1,4
CUR78,1983,Winter yeld,WHA83,1,-1,5
CUR78,1984,Milk,WHA84,1,-1,6
CUR78,1985,Milk,,0,-1,7
CUR78,1986,True yeld,WHA86,1,-1,8
CUR78,1987,Winter yeld,WHA87,1,-1,9
CUR78,1988,Milk,,0,-1,10
CUR78,1989,True yeld,WHA89,1,-1,11
CUR78,1990,Milk,,0,-1,12
CUR78,1991,True yeld,WHA91,1,-1,13
CUR80,1980,Naïve,,0,0,0
CUR83,1983,Naïve,,0,0,0
CUR83,1984,Naïve,,0,0,1
CUR83,1985,Naïve,,0,-1,2
CUR83,1986,Naïve,,0,0,3
CUS23,2023,Naïve,,0,0,0
CWR84,1984,Naïve,,0,0,0
CWR84,1985,Naïve,,0,0,1
CWR86,1986,Naïve,,0,0,0
CWR87,1987,Naïve,,0,0,0
CYA12,2012,Naïve,,0,0,0
CYP23,2023,Naïve,,0,0,0
DAI08,2008,Naïve,,0,0,0
DAK12,2012,Naïve,,0,0,0
DAK12,2013,Naïve,,0,0,1
DAK12,2014,Naïve,,0,-1,2
DAK12,2015,Naïve,,0,-1,3
DAK12,2016,Naïve,CES16,1,-1,4
DAK12,2017,Summer yeld,CES17,1,-1,5
DAK12,2018,Milk,,0,-1,6
DAK12,2019,True yeld,CES19,1,-1,7
DAK12,2020,Milk,CES20,1,-1,8
DAK12,2021,Milk,CES21,1,-1,9
DAK12,2022,Milk,,0,-1,10
DAK12,2023,True yeld,CES23,1,-1,11
DAK16,2016,Naïve,,0,0,0
DAK16,2017,Naïve,,0,0,1
DAK16,2018,Naïve,,0,-1,2
DAK16,2019,Naïve,,0,-1,3
DAK16,2020,Naïve,IOW20,1,0,4
DAK20,2020,Naïve,,0,0,0
DAK20,2021,Naïve,,0,0,1
DAK20,2022,Naïve,,0,-1,2
DAK20,2023,Naïve,MSQ23,1,-1,3
DAK21,2021,Naïve,,0,0,0
DAK21,2022,Naïve,,0,0,1
DAK21,2023,Naïve,,0,-1,2
DAM78,1978,Naïve,,0,0,0
DAM78,1979,Naïve,,0,0,1
DAM78,1980,Naïve,,0,0,2
DAM78,1981,Naïve,,0,-1,3
DAM78,1982,Naïve,,0,-1,4
DAM78,1983,Naïve,,0,-1,5
DAM78,1984,Naïve,PLU84,1,0,6
DAM78,1985,Milk,PLU85,1,0,7
DAM78,1986,Milk,,0,-1,8
DAM84,1984,Naïve,,0,0,0
DAM84,1985,Naïve,,0,0,1
DAN86,1986,Naïve,,0,0,0
DAN90,1990,Naïve,,0,0,0
DAN90,1991,Naïve,,0,0,1
DAN90,1992,Naïve,,0,-1,2
DAN90,1993,Naïve,,0,-1,3
DAN90,1994,Naïve,FOP94,1,-1,4
DAN90,1995,Winter yeld,FOP95,1,-1,5
DAN90,1996,Summer yeld,FOP96,1,-1,6
DAN90,1997,Winter yeld,FOP97,1,-1,7
DAN90,1998,Milk,FOP98,1,-1,8
DAN90,1999,Winter yeld,FOP99,1,-1,9
DAN90,2000,Winter yeld,,0,-1,10
DAN90,2001,True yeld,FOP01,1,-1,11
DAN90,2002,Winter yeld,,0,-1,12
DAN90,2003,True yeld,FOP03,1,-1,13
DAN90,2004,Milk,FOP04,1,-1,14
DAN91,1991,Naïve,,0,0,0
DAN92,1992,Naïve,,0,0,0
DAN95,1995,Naïve,,0,0,0
DAN95,1996,Naïve,,0,0,1
DAN95,1997,Naïve,,0,-1,2
DAN95,1998,Naïve,,0,-1,3
DAN95,1999,Naïve,,0,-1,4
DAN95,2000,Naïve,,0,-1,5
DAN95,2001,Naïve,,0,-1,6
DAN95,2002,Naïve,,0,-1,7
DAN95,2003,Naïve,,0,-1,8
