Code,DeerYear,FWSurvival,Sex,BirthWt,MumCode,MotherStatus,MumAge
SHO16,2016,1,1,7.34,CND12,Milk,5
SHO16,2016,1,1,7.34,CND12,Milk,5
SHO16,2016,1,1,7.34,CND12,Milk,5
SHO16,2016,1,1,7.34,CND12,Milk,5
SHO16,2016,1,1,7.34,CND12,True yeld,5
SHO16,2016,1,1,7.34,CND12,Naïve,5
SHO16,2016,1,1,7.34,CND12,Milk,5
SHO17,2017,1,1,7.33,CND12,Milk,7
SHO17,2017,1,1,7.33,CND12,Milk,7
SHO17,2017,1,1,7.33,CND12,Milk,7
SHO17,2017,1,1,7.33,CND12,Milk,7
SHO17,2017,1,1,7.33,CND12,True yeld,7
SHO17,2017,1,1,7.33,CND12,Naïve,7
SHO17,2017,1,1,7.33,CND12,Milk,7
SHO16,2016,1,1,7.34,CND12,Milk,7
SHO16,2016,1,1,7.34,CND12,Milk,7
SHO16,2016,1,1,7.34,CND12,Milk,7
SHO16,2016,1,1,7.34,CND12,Milk,7
SHO16,2016,1,1,7.34,CND12,True yeld,7
SHO16,2016,1,1,7.34,CND12,Naïve,7
SHO16,2016,1,1,7.34,CND12,Milk,7
SHO17,2017,1,1,7.33,CND12,Milk,8
SHO17,2017,1,1,7.33,CND12,Milk,8
SHO17,2017,1,1,7.33,CND12,Milk,8
SHO17,2017,1,1,7.33,CND12,Milk,8
SHO17,2017,1,1,7.33,CND12,True yeld,8
SHO17,2017,1,1,7.33,CND12,Naïve,8
SHO17,2017,1,1,7.33,CND12,Milk,8
SHO16,2016,1,1,7.34,CND12,Milk,8
SHO16,2016,1,1,7.34,CND12,Milk,8
SHO16,2016,1,1,7.34,CND12,Milk,8
SHO16,2016,1,1,7.34,CND12,Milk,8
SHO16,2016,1,1,7.34,CND12,True yeld,8
SHO16,2016,1,1,7.34,CND12,Naïve,8
SHO16,2016,1,1,7.34,CND12,Milk,8
SHO17,2017,1,1,7.33,CND12,Milk,9
SHO17,2017,1,1,7.33,CND12,Milk,9
SHO17,2017,1,1,7.33,CND12,Milk,9
SHO17,2017,1,1,7.33,CND12,Milk,9
SHO17,2017,1,1,7.33,CND12,True yeld,9
SHO17,2017,1,1,7.33,CND12,Naïve,9
SHO17,2017,1,1,7.33,CND12,Milk,9
SHO16,2016,1,1,7.34,CND12,Milk,9
SHO16,2016,1,1,7.34,CND12,Milk,9
SHO16,2016,1,1,7.34,CND12,Milk,9
SHO16,2016,1,1,7.34,CND12,Milk,9
SHO16,2016,1,1,7.34,CND12,True yeld,9
SHO16,2016,1,1,7.34,CND12,Naïve,9
SHO16,2016,1,1,7.34,CND12,Milk,9
SHO17,2017,1,1,7.33,CND12,Milk,10
SHO17,2017,1,1,7.33,CND12,Milk,10
SHO17,2017,1,1,7.33,CND12,Milk,10
SHO17,2017,1,1,7.33,CND12,Milk,10
SHO17,2017,1,1,7.33,CND12,True yeld,10
SHO17,2017,1,1,7.33,CND12,Naïve,10
SHO17,2017,1,1,7.33,CND12,Milk,10
SHO16,2016,1,1,7.34,CND12,Milk,10
SHO16,2016,1,1,7.34,CND12,Milk,10
SHO16,2016,1,1,7.34,CND12,Milk,10
SHO16,2016,1,1,7.34,CND12,Milk,10
SHO16,2016,1,1,7.34,CND12,True yeld,10
SHO16,2016,1,1,7.34,CND12,Naïve,10
SHO16,2016,1,1,7.34,CND12,Milk,10
SHO17,2017,1,1,7.33,CND12,Milk,11
SHO17,2017,1,1,7.33,CND12,Milk,11
SHO17,2017,1,1,7.33,CND12,Milk,11
SHO17,2017,1,1,7.33,CND12,Milk,11
SHO17,2017,1,1,7.33,CND12,True yeld,11
SHO17,2017,1,1,7.33,CND12,Naïve,11
SHO17,2017,1,1,7.33,CND12,Milk,11
SHO16,2016,1,1,7.34,CND12,Milk,11
SHO16,2016,1,1,7.34,CND12,Milk,11
SHO16,2016,1,1,7.34,CND12,Milk,11
SHO16,2016,1,1,7.34,CND12,Milk,11
SHO16,2016,1,1,7.34,CND12,True yeld,11
SHO16,2016,1,1,7.34,CND12,Naïve,11
SHO16,2016,1,1,7.34,CND12,Milk,11
PKN18,2018,1,1,8.28,CNK04,True yeld,4
PKN18,2018,1,1,8.28,CNK04,Milk,4
PKN18,2018,1,1,8.28,CNK04,Milk,4
PKN18,2018,1,1,8.28,CNK04,Naïve,4
PKN18,2018,1,1,8.28,CNK04,True yeld,4
PKN18,2018,1,1,8.28,CNK04,Summer yeld,4
PKN18,2018,1,1,8.28,CNK04,True yeld,4
PKN19,2019,1,1,7.03,CNK04,True yeld,4
PKN19,2019,1,1,7.03,CNK04,Milk,4
PKN19,2019,1,1,7.03,CNK04,Milk,4
PKN19,2019,1,1,7.03,CNK04,Naïve,4
PKN19,2019,1,1,7.03,CNK04,True yeld,4
PKN19,2019,1,1,7.03,CNK04,Summer yeld,4
PKN19,2019,1,1,7.03,CNK04,True yeld,4
PKN18,2018,1,1,8.28,CNK04,True yeld,6
PKN18,2018,1,1,8.28,CNK04,Milk,6
PKN18,2018,1,1,8.28,CNK04,Milk,6
PKN18,2018,1,1,8.28,CNK04,Naïve,6
PKN18,2018,1,1,8.28,CNK04,True yeld,6
PKN18,2018,1,1,8.28,CNK04,Summer yeld,6
PKN18,2018,1,1,8.28,CNK04,True yeld,6
PKN19,2019,1,1,7.03,CNK04,True yeld,6
PKN19,2019,1,1,7.03,CNK04,Milk,6
PKN19,2019,1,1,7.03,CNK04,Milk,6
PKN19,2019,1,1,7.03,CNK04,Naïve,6
PKN19,2019,1,1,7.03,CNK04,True yeld,6
PKN19,2019,1,1,7.03,CNK04,Summer yeld,6
PKN19,2019,1,1,7.03,CNK04,True yeld,6
PKN18,2018,1,1,8.28,CNK04,True yeld,7
PKN18,2018,1,1,8.28,CNK04,Milk,7
PKN18,2018,1,1,8.28,CNK04,Milk,7
PKN18,2018,1,1,8.28,CNK04,Naïve,7
PKN18,2018,1,1,8.28,CNK04,True yeld,7
PKN18,2018,1,1,8.28,CNK04,Summer yeld,7
PKN18,2018,1,1,8.28,CNK04,True yeld,7
PKN19,2019,1,1,7.03,CNK04,True yeld,7
PKN19,2019,1,1,7.03,CNK04,Milk,7
PKN19,2019,1,1,7.03,CNK04,Milk,7
PKN19,2019,1,1,7.03,CNK04,Naïve,7
PKN19,2019,1,1,7.03,CNK04,True yeld,7
PKN19,2019,1,1,7.03,CNK04,Summer yeld,7
PKN19,2019,1,1,7.03,CNK04,True yeld,7
PKN18,2018,1,1,8.28,CNK04,True yeld,12
PKN18,2018,1,1,8.28,CNK04,Milk,12
PKN18,2018,1,1,8.28,CNK04,Milk,12
PKN18,2018,1,1,8.28,CNK04,Naïve,12
PKN18,2018,1,1,8.28,CNK04,True yeld,12
PKN18,2018,1,1,8.28,CNK04,Summer yeld,12
PKN18,2018,1,1,8.28,CNK04,True yeld,12
PKN19,2019,1,1,7.03,CNK04,True yeld,12
PKN19,2019,1,1,7.03,CNK04,Milk,12
PKN19,2019,1,1,7.03,CNK04,Milk,12
PKN19,2019,1,1,7.03,CNK04,Naïve,12
PKN19,2019,1,1,7.03,CNK04,True yeld,12
PKN19,2019,1,1,7.03,CNK04,Summer yeld,12
PKN19,2019,1,1,7.03,CNK04,True yeld,12
PKN18,2018,1,1,8.28,CNK04,True yeld,14
PKN18,2018,1,1,8.28,CNK04,Milk,14
PKN18,2018,1,1,8.28,CNK04,Milk,14
PKN18,2018,1,1,8.28,CNK04,Naïve,14
PKN18,2018,1,1,8.28,CNK04,True yeld,14
PKN18,2018,1,1,8.28,CNK04,Summer yeld,14
PKN18,2018,1,1,8.28,CNK04,True yeld,14
PKN19,2019,1,1,7.03,CNK04,True yeld,14
PKN19,2019,1,1,7.03,CNK04,Milk,14
PKN19,2019,1,1,7.03,CNK04,Milk,14
PKN19,2019,1,1,7.03,CNK04,Naïve,14
PKN19,2019,1,1,7.03,CNK04,True yeld,14
PKN19,2019,1,1,7.03,CNK04,Summer yeld,14
PKN19,2019,1,1,7.03,CNK04,True yeld,14
PKN18,2018,1,1,8.28,CNK04,True yeld,15
PKN18,2018,1,1,8.28,CNK04,Milk,15
PKN18,2018,1,1,8.28,CNK04,Milk,15
PKN18,2018,1,1,8.28,CNK04,Naïve,15
PKN18,2018,1,1,8.28,CNK04,True yeld,15
PKN18,2018,1,1,8.28,CNK04,Summer yeld,15
PKN18,2018,1,1,8.28,CNK04,True yeld,15
PKN19,2019,1,1,7.03,CNK04,True yeld,15
PKN19,2019,1,1,7.03,CNK04,Milk,15
PKN19,2019,1,1,7.03,CNK04,Milk,15
PKN19,2019,1,1,7.03,CNK04,Naïve,15
PKN19,2019,1,1,7.03,CNK04,True yeld,15
PKN19,2019,1,1,7.03,CNK04,Summer yeld,15
PKN19,2019,1,1,7.03,CNK04,True yeld,15
PKN18,2018,1,1,8.28,CNK04,True yeld,16
PKN18,2018,1,1,8.28,CNK04,Milk,16
PKN18,2018,1,1,8.28,CNK04,Milk,16
PKN18,2018,1,1,8.28,CNK04,Naïve,16
PKN18,2018,1,1,8.28,CNK04,True yeld,16
PKN18,2018,1,1,8.28,CNK04,Summer yeld,16
PKN18,2018,1,1,8.28,CNK04,True yeld,16
PKN19,2019,1,1,7.03,CNK04,True yeld,16
PKN19,2019,1,1,7.03,CNK04,Milk,16
PKN19,2019,1,1,7.03,CNK04,Milk,16
PKN19,2019,1,1,7.03,CNK04,Naïve,16
PKN19,2019,1,1,7.03,CNK04,True yeld,16
PKN19,2019,1,1,7.03,CNK04,Summer yeld,16
PKN19,2019,1,1,7.03,CNK04,True yeld,16
AQU91,1991,1,1,7.20,COB80,True yeld,3
AQU91,1991,1,1,7.20,COB80,Summer yeld,3
AQU91,1991,1,1,7.20,COB80,True yeld,3
AQU91,1991,1,1,7.20,COB80,Milk,3
AQU91,1991,1,1,7.20,COB80,Milk,3
AQU91,1991,1,1,7.20,COB80,Summer yeld,3
AQU91,1991,1,1,7.20,COB80,Milk,3
AQU91,1991,1,1,7.20,COB80,True yeld,3
AQU91,1991,1,1,7.20,COB80,Naïve,3
AQU91,1991,1,1,7.20,COB80,Milk,3
AQU91,1991,1,1,7.20,COB80,True yeld,5
AQU91,1991,1,1,7.20,COB80,Summer yeld,5
AQU91,1991,1,1,7.20,COB80,True yeld,5
AQU91,1991,1,1,7.20,COB80,Milk,5
AQU91,1991,1,1,7.20,COB80,Milk,5
AQU91,1991,1,1,7.20,COB80,Summer yeld,5
AQU91,1991,1,1,7.20,COB80,Milk,5
AQU91,1991,1,1,7.20,COB80,True yeld,5
AQU91,1991,1,1,7.20,COB80,Naïve,5
AQU91,1991,1,1,7.20,COB80,Milk,5
AQU91,1991,1,1,7.20,COB80,True yeld,6
AQU91,1991,1,1,7.20,COB80,Summer yeld,6
AQU91,1991,1,1,7.20,COB80,True yeld,6
AQU91,1991,1,1,7.20,COB80,Milk,6
AQU91,1991,1,1,7.20,COB80,Milk,6
AQU91,1991,1,1,7.20,COB80,Summer yeld,6
AQU91,1991,1,1,7.20,COB80,Milk,6
AQU91,1991,1,1,7.20,COB80,True yeld,6
AQU91,1991,1,1,7.20,COB80,Naïve,6
AQU91,1991,1,1,7.20,COB80,Milk,6
AQU91,1991,1,1,7.20,COB80,True yeld,7
AQU91,1991,1,1,7.20,COB80,Summer yeld,7
AQU91,1991,1,1,7.20,COB80,True yeld,7
AQU91,1991,1,1,7.20,COB80,Milk,7
AQU91,1991,1,1,7.20,COB80,Milk,7
AQU91,1991,1,1,7.20,COB80,Summer yeld,7
AQU91,1991,1,1,7.20,COB80,Milk,7
AQU91,1991,1,1,7.20,COB80,True yeld,7
AQU91,1991,1,1,7.20,COB80,Naïve,7
AQU91,1991,1,1,7.20,COB80,Milk,7
AQU91,1991,1,1,7.20,COB80,True yeld,9
AQU91,1991,1,1,7.20,COB80,Summer yeld,9
AQU91,1991,1,1,7.20,COB80,True yeld,9
AQU91,1991,1,1,7.20,COB80,Milk,9
AQU91,1991,1,1,7.20,COB80,Milk,9
AQU91,1991,1,1,7.20,COB80,Summer yeld,9
AQU91,1991,1,1,7.20,COB80,Milk,9
AQU91,1991,1,1,7.20,COB80,True yeld,9
AQU91,1991,1,1,7.20,COB80,Naïve,9
AQU91,1991,1,1,7.20,COB80,Milk,9
AQU91,1991,1,1,7.20,COB80,True yeld,10
AQU91,1991,1,1,7.20,COB80,Summer yeld,10
AQU91,1991,1,1,7.20,COB80,True yeld,10
AQU91,1991,1,1,7.20,COB80,Milk,10
AQU91,1991,1,1,7.20,COB80,Milk,10
AQU91,1991,1,1,7.20,COB80,Summer yeld,10
AQU91,1991,1,1,7.20,COB80,Milk,10
AQU91,1991,1,1,7.20,COB80,True yeld,10
AQU91,1991,1,1,7.20,COB80,Naïve,10
AQU91,1991,1,1,7.20,COB80,Milk,10
AQU91,1991,1,1,7.20,COB80,True yeld,11
AQU91,1991,1,1,7.20,COB80,Summer yeld,11
AQU91,1991,1,1,7.20,COB80,True yeld,11
AQU91,1991,1,1,7.20,COB80,Milk,11
AQU91,1991,1,1,7.20,COB80,Milk,11
AQU91,1991,1,1,7.20,COB80,Summer yeld,11
AQU91,1991,1,1,7.20,COB80,Milk,11
AQU91,1991,1,1,7.20,COB80,True yeld,11
AQU91,1991,1,1,7.20,COB80,Naïve,11
AQU91,1991,1,1,7.20,COB80,Milk,11
AQU91,1991,1,1,7.20,COB80,True yeld,12
AQU91,1991,1,1,7.20,COB80,Summer yeld,12
AQU91,1991,1,1,7.20,COB80,True yeld,12
AQU91,1991,1,1,7.20,COB80,Milk,12
AQU91,1991,1,1,7.20,COB80,Milk,12
AQU91,1991,1,1,7.20,COB80,Summer yeld,12
AQU91,1991,1,1,7.20,COB80,Milk,12
AQU91,1991,1,1,7.20,COB80,True yeld,12
AQU91,1991,1,1,7.20,COB80,Naïve,12
AQU91,1991,1,1,7.20,COB80,Milk,12
AQU91,1991,1,1,7.20,COB80,True yeld,15
AQU91,1991,1,1,7.20,COB80,Summer yeld,15
AQU91,1991,1,1,7.20,COB80,True yeld,15
AQU91,1991,1,1,7.20,COB80,Milk,15
AQU91,1991,1,1,7.20,COB80,Milk,15
AQU91,1991,1,1,7.20,COB80,Summer yeld,15
AQU91,1991,1,1,7.20,COB80,Milk,15
AQU91,1991,1,1,7.20,COB80,True yeld,15
AQU91,1991,1,1,7.20,COB80,Naïve,15
AQU91,1991,1,1,7.20,COB80,Milk,15
AQU91,1991,1,1,7.20,COB80,True yeld,16
AQU91,1991,1,1,7.20,COB80,Summer yeld,16
AQU91,1991,1,1,7.20,COB80,True yeld,16
AQU91,1991,1,1,7.20,COB80,Milk,16
AQU91,1991,1,1,7.20,COB80,Milk,16
AQU91,1991,1,1,7.20,COB80,Summer yeld,16
AQU91,1991,1,1,7.20,COB80,Milk,16
AQU91,1991,1,1,7.20,COB80,True yeld,16
AQU91,1991,1,1,7.20,COB80,Naïve,16
AQU91,1991,1,1,7.20,COB80,Milk,16
ARB06,2006,1,2,6.58,COF01,Summer yeld,3
ARB06,2006,1,2,6.58,COF01,Naïve,3
ARB06,2006,1,2,6.58,COF01,True yeld,3
ARB06,2006,1,2,6.58,COF01,Summer yeld,3
ARB06,2006,1,2,6.58,COF01,Winter yeld,3
ARB06,2006,1,2,6.58,COF01,True yeld,3
ARB06,2006,1,2,6.58,COF01,True yeld,3
ARB13,2013,1,1,6.29,COF01,Summer yeld,3
ARB13,2013,1,1,6.29,COF01,Naïve,3
ARB13,2013,1,1,6.29,COF01,True yeld,3
ARB13,2013,1,1,6.29,COF01,Summer yeld,3
ARB13,2013,1,1,6.29,COF01,Winter yeld,3
ARB13,2013,1,1,6.29,COF01,True yeld,3
ARB13,2013,1,1,6.29,COF01,True yeld,3
ARB06,2006,1,2,6.58,COF01,Summer yeld,5
ARB06,2006,1,2,6.58,COF01,Naïve,5
ARB06,2006,1,2,6.58,COF01,True yeld,5
ARB06,2006,1,2,6.58,COF01,Summer yeld,5
ARB06,2006,1,2,6.58,COF01,Winter yeld,5
ARB06,2006,1,2,6.58,COF01,True yeld,5
ARB06,2006,1,2,6.58,COF01,True yeld,5
ARB13,2013,1,1,6.29,COF01,Summer yeld,5
ARB13,2013,1,1,6.29,COF01,Naïve,5
ARB13,2013,1,1,6.29,COF01,True yeld,5
ARB13,2013,1,1,6.29,COF01,Summer yeld,5
ARB13,2013,1,1,6.29,COF01,Winter yeld,5
ARB13,2013,1,1,6.29,COF01,True yeld,5
ARB13,2013,1,1,6.29,COF01,True yeld,5
ARB06,2006,1,2,6.58,COF01,Summer yeld,7
ARB06,2006,1,2,6.58,COF01,Naïve,7
ARB06,2006,1,2,6.58,COF01,True yeld,7
ARB06,2006,1,2,6.58,COF01,Summer yeld,7
ARB06,2006,1,2,6.58,COF01,Winter yeld,7
ARB06,2006,1,2,6.58,COF01,True yeld,7
ARB06,2006,1,2,6.58,COF01,True yeld,7
ARB13,2013,1,1,6.29,COF01,Summer yeld,7
ARB13,2013,1,1,6.29,COF01,Naïve,7
ARB13,2013,1,1,6.29,COF01,True yeld,7
ARB13,2013,1,1,6.29,COF01,Summer yeld,7
ARB13,2013,1,1,6.29,COF01,Winter yeld,7
ARB13,2013,1,1,6.29,COF01,True yeld,7
ARB13,2013,1,1,6.29,COF01,True yeld,7
ARB06,2006,1,2,6.58,COF01,Summer yeld,8
ARB06,2006,1,2,6.58,COF01,Naïve,8
ARB06,2006,1,2,6.58,COF01,True yeld,8
ARB06,2006,1,2,6.58,COF01,Summer yeld,8
ARB06,2006,1,2,6.58,COF01,Winter yeld,8
ARB06,2006,1,2,6.58,COF01,True yeld,8
ARB06,2006,1,2,6.58,COF01,True yeld,8
ARB13,2013,1,1,6.29,COF01,Summer yeld,8
ARB13,2013,1,1,6.29,COF01,Naïve,8
ARB13,2013,1,1,6.29,COF01,True yeld,8
ARB13,2013,1,1,6.29,COF01,Summer yeld,8
ARB13,2013,1,1,6.29,COF01,Winter yeld,8
ARB13,2013,1,1,6.29,COF01,True yeld,8
ARB13,2013,1,1,6.29,COF01,True yeld,8
ARB06,2006,1,2,6.58,COF01,Summer yeld,9
ARB06,2006,1,2,6.58,COF01,Naïve,9
ARB06,2006,1,2,6.58,COF01,True yeld,9
ARB06,2006,1,2,6.58,COF01,Summer yeld,9
ARB06,2006,1,2,6.58,COF01,Winter yeld,9
ARB06,2006,1,2,6.58,COF01,True yeld,9
ARB06,2006,1,2,6.58,COF01,True yeld,9
ARB13,2013,1,1,6.29,COF01,Summer yeld,9
ARB13,2013,1,1,6.29,COF01,Naïve,9
ARB13,2013,1,1,6.29,COF01,True yeld,9
ARB13,2013,1,1,6.29,COF01,Summer yeld,9
ARB13,2013,1,1,6.29,COF01,Winter yeld,9
ARB13,2013,1,1,6.29,COF01,True yeld,9
ARB13,2013,1,1,6.29,COF01,True yeld,9
ARB06,2006,1,2,6.58,COF01,Summer yeld,10
ARB06,2006,1,2,6.58,COF01,Naïve,10
ARB06,2006,1,2,6.58,COF01,True yeld,10
ARB06,2006,1,2,6.58,COF01,Summer yeld,10
ARB06,2006,1,2,6.58,COF01,Winter yeld,10
ARB06,2006,1,2,6.58,COF01,True yeld,10
ARB06,2006,1,2,6.58,COF01,True yeld,10
ARB13,2013,1,1,6.29,COF01,Summer yeld,10
ARB13,2013,1,1,6.29,COF01,Naïve,10
ARB13,2013,1,1,6.29,COF01,True yeld,10
ARB13,2013,1,1,6.29,COF01,Summer yeld,10
ARB13,2013,1,1,6.29,COF01,Winter yeld,10
ARB13,2013,1,1,6.29,COF01,True yeld,10
ARB13,2013,1,1,6.29,COF01,True yeld,10
ARB06,2006,1,2,6.58,COF01,Summer yeld,12
ARB06,2006,1,2,6.58,COF01,Naïve,12
ARB06,2006,1,2,6.58,COF01,True yeld,12
ARB06,2006,1,2,6.58,COF01,Summer yeld,12
ARB06,2006,1,2,6.58,COF01,Winter yeld,12
ARB06,2006,1,2,6.58,COF01,True yeld,12
ARB06,2006,1,2,6.58,COF01,True yeld,12
ARB13,2013,1,1,6.29,COF01,Summer yeld,12
ARB13,2013,1,1,6.29,COF01,Naïve,12
ARB13,2013,1,1,6.29,COF01,True yeld,12
ARB13,2013,1,1,6.29,COF01,Summer yeld,12
ARB13,2013,1,1,6.29,COF01,Winter yeld,12
ARB13,2013,1,1,6.29,COF01,True yeld,12
ARB13,2013,1,1,6.29,COF01,True yeld,12
COB80,1980,1,1,5.94,COL74,True yeld,3
COB80,1980,1,1,5.94,COL74,Milk,3
COB80,1980,1,1,5.94,COL74,Summer yeld,3
COB80,1980,1,1,5.94,COL74,Milk,3
COB80,1980,1,1,5.94,COL74,Winter yeld,3
COB80,1980,1,1,5.94,COL74,Milk,3
COB80,1980,1,1,5.94,COL74,Naïve,3
COB80,1980,1,1,5.94,COL74,Milk,3
COB80,1980,1,1,5.94,COL74,True yeld,3
COB80,1980,1,1,5.94,COL74,Milk,3
COB80,1980,1,1,5.94,COL74,True yeld,5
COB80,1980,1,1,5.94,COL74,Milk,5
COB80,1980,1,1,5.94,COL74,Summer yeld,5
COB80,1980,1,1,5.94,COL74,Milk,5
COB80,1980,1,1,5.94,COL74,Winter yeld,5
COB80,1980,1,1,5.94,COL74,Milk,5
COB80,1980,1,1,5.94,COL74,Naïve,5
COB80,1980,1,1,5.94,COL74,Milk,5
COB80,1980,1,1,5.94,COL74,True yeld,5
COB80,1980,1,1,5.94,COL74,Milk,5
COB80,1980,1,1,5.94,COL74,True yeld,6
COB80,1980,1,1,5.94,COL74,Milk,6
COB80,1980,1,1,5.94,COL74,Summer yeld,6
COB80,1980,1,1,5.94,COL74,Milk,6
COB80,1980,1,1,5.94,COL74,Winter yeld,6
COB80,1980,1,1,5.94,COL74,Milk,6
COB80,1980,1,1,5.94,COL74,Naïve,6
COB80,1980,1,1,5.94,COL74,Milk,6
COB80,1980,1,1,5.94,COL74,True yeld,6
COB80,1980,1,1,5.94,COL74,Milk,6
COB80,1980,1,1,5.94,COL74,True yeld,8
COB80,1980,1,1,5.94,COL74,Milk,8
COB80,1980,1,1,5.94,COL74,Summer yeld,8
COB80,1980,1,1,5.94,COL74,Milk,8
COB80,1980,1,1,5.94,COL74,Winter yeld,8
COB80,1980,1,1,5.94,COL74,Milk,8
COB80,1980,1,1,5.94,COL74,Naïve,8
COB80,1980,1,1,5.94,COL74,Milk,8
COB80,1980,1,1,5.94,COL74,True yeld,8
COB80,1980,1,1,5.94,COL74,Milk,8
COB80,1980,1,1,5.94,COL74,True yeld,9
COB80,1980,1,1,5.94,COL74,Milk,9
COB80,1980,1,1,5.94,COL74,Summer yeld,9
COB80,1980,1,1,5.94,COL74,Milk,9
COB80,1980,1,1,5.94,COL74,Winter yeld,9
COB80,1980,1,1,5.94,COL74,Milk,9
COB80,1980,1,1,5.94,COL74,Naïve,9
COB80,1980,1,1,5.94,COL74,Milk,9
COB80,1980,1,1,5.94,COL74,True yeld,9
COB80,1980,1,1,5.94,COL74,Milk,9
COB80,1980,1,1,5.94,COL74,True yeld,10
COB80,1980,1,1,5.94,COL74,Milk,10
COB80,1980,1,1,5.94,COL74,Summer yeld,10
COB80,1980,1,1,5.94,COL74,Milk,10
COB80,1980,1,1,5.94,COL74,Winter yeld,10
COB80,1980,1,1,5.94,COL74,Milk,10
COB80,1980,1,1,5.94,COL74,Naïve,10
COB80,1980,1,1,5.94,COL74,Milk,10
COB80,1980,1,1,5.94,COL74,True yeld,10
COB80,1980,1,1,5.94,COL74,Milk,10
COB80,1980,1,1,5.94,COL74,True yeld,11
COB80,1980,1,1,5.94,COL74,Milk,11
COB80,1980,1,1,5.94,COL74,Summer yeld,11
COB80,1980,1,1,5.94,COL74,Milk,11
COB80,1980,1,1,5.94,COL74,Winter yeld,11
COB80,1980,1,1,5.94,COL74,Milk,11
COB80,1980,1,1,5.94,COL74,Naïve,11
COB80,1980,1,1,5.94,COL74,Milk,11
COB80,1980,1,1,5.94,COL74,True yeld,11
COB80,1980,1,1,5.94,COL74,Milk,11
COB80,1980,1,1,5.94,COL74,True yeld,12
COB80,1980,1,1,5.94,COL74,Milk,12
COB80,1980,1,1,5.94,COL74,Summer yeld,12
COB80,1980,1,1,5.94,COL74,Milk,12
COB80,1980,1,1,5.94,COL74,Winter yeld,12
COB80,1980,1,1,5.94,COL74,Milk,12
COB80,1980,1,1,5.94,COL74,Naïve,12
COB80,1980,1,1,5.94,COL74,Milk,12
COB80,1980,1,1,5.94,COL74,True yeld,12
COB80,1980,1,1,5.94,COL74,Milk,12
COB80,1980,1,1,5.94,COL74,True yeld,13
COB80,1980,1,1,5.94,COL74,Milk,13
COB80,1980,1,1,5.94,COL74,Summer yeld,13
COB80,1980,1,1,5.94,COL74,Milk,13
COB80,1980,1,1,5.94,COL74,Winter yeld,13
COB80,1980,1,1,5.94,COL74,Milk,13
COB80,1980,1,1,5.94,COL74,Naïve,13
COB80,1980,1,1,5.94,COL74,Milk,13
COB80,1980,1,1,5.94,COL74,True yeld,13
COB80,1980,1,1,5.94,COL74,Milk,13
COB80,1980,1,1,5.94,COL74,True yeld,14
COB80,1980,1,1,5.94,COL74,Milk,14
COB80,1980,1,1,5.94,COL74,Summer yeld,14
COB80,1980,1,1,5.94,COL74,Milk,14
COB80,1980,1,1,5.94,COL74,Winter yeld,14
COB80,1980,1,1,5.94,COL74,Milk,14
COB80,1980,1,1,5.94,COL74,Naïve,14
COB80,1980,1,1,5.94,COL74,Milk,14
COB80,1980,1,1,5.94,COL74,True yeld,14
COB80,1980,1,1,5.94,COL74,Milk,14
COT79,1979,1,1,5.68,COL75,Naïve,3
COT79,1979,1,1,5.68,COL75,Milk,3
COT79,1979,1,1,5.68,COL75,Naïve,4
COT79,1979,1,1,5.68,COL75,Milk,4
COL75,1975,1,1,2.84,COLLE,Milk,3
COL75,1975,1,1,2.84,COLLE,True yeld,3
COL75,1975,1,1,2.84,COLLE,Milk,3
COL75,1975,1,1,2.84,COLLE,Milk,3
COL75,1975,1,1,2.84,COLLE,True yeld,3
COL75,1975,1,1,2.84,COLLE,Milk,3
COL75,1975,1,1,2.84,COLLE,Milk,3
COL75,1975,1,1,2.84,COLLE,Naïve,3
COL75,1975,1,1,2.84,COLLE,Milk,3
COL75,1975,1,1,2.84,COLLE,Milk,4
COL75,1975,1,1,2.84,COLLE,True yeld,4
COL75,1975,1,1,2.84,COLLE,Milk,4
COL75,1975,1,1,2.84,COLLE,Milk,4
COL75,1975,1,1,2.84,COLLE,True yeld,4
COL75,1975,1,1,2.84,COLLE,Milk,4
COL75,1975,1,1,2.84,COLLE,Milk,4
COL75,1975,1,1,2.84,COLLE,Naïve,4
COL75,1975,1,1,2.84,COLLE,Milk,4
COL75,1975,1,1,2.84,COLLE,Milk,5
COL75,1975,1,1,2.84,COLLE,True yeld,5
COL75,1975,1,1,2.84,COLLE,Milk,5
COL75,1975,1,1,2.84,COLLE,Milk,5
COL75,1975,1,1,2.84,COLLE,True yeld,5
COL75,1975,1,1,2.84,COLLE,Milk,5
COL75,1975,1,1,2.84,COLLE,Milk,5
COL75,1975,1,1,2.84,COLLE,Naïve,5
COL75,1975,1,1,2.84,COLLE,Milk,5
COL75,1975,1,1,2.84,COLLE,Milk,6
COL75,1975,1,1,2.84,COLLE,True yeld,6
COL75,1975,1,1,2.84,COLLE,Milk,6
COL75,1975,1,1,2.84,COLLE,Milk,6
COL75,1975,1,1,2.84,COLLE,True yeld,6
COL75,1975,1,1,2.84,COLLE,Milk,6
COL75,1975,1,1,2.84,COLLE,Milk,6
COL75,1975,1,1,2.84,COLLE,Naïve,6
COL75,1975,1,1,2.84,COLLE,Milk,6
COL75,1975,1,1,2.84,COLLE,Milk,7
COL75,1975,1,1,2.84,COLLE,True yeld,7
COL75,1975,1,1,2.84,COLLE,Milk,7
COL75,1975,1,1,2.84,COLLE,Milk,7
